REGISTRO_OPERADORA;CNPJ;Razao_Social;Nome_Fantasia;Modalidade;Logradouro;Numero;Complemento;Bairro;Cidade;UF;CEP;DDD;Telefone;Fax;Endereco_eletronico;Representante;Cargo_Representante;Regiao_de_Comercializacao;Data_Registro_ANS
414247;43999424000114;VOLVO DO BRASIL VEÍCULOS LTDA.;VOLVO;Autogestão;AV. JUSCELINO KUBITSCHECK DE OLIVEIRA;2600;LAT DIREITA;CIC;Curitiba;PR;81260900;41;31217100;;dante.lago@arhya.com.br;DANTE JOSÉ PIRATH LAGO;GERENTE DE SAÚDE SEGU E MEIO A;;2001-09-18
421049;27119150000175;W. DENTAL PLANOS ODONTOLÓGICOS S.A;W. DENTAL  ;Odontologia de Grupo;Avenida Getúlio Vargas;196;5º andar;Centro;Colatina;ES;29700010;21;30308540;;ans@wdental.com.br;IGOR DE FREITAS PEREIRA;DIRETOR PRESIDENTE;4;2017-09-29
419231;19112659000168;WIN - ADMINISTRADORA DE BENEFÍCIOS LTDA;WIN SAÚDE;Administradora de Benefícios;RUA MINISTRO OROZIMBO NONATO;442;SALAS 701, 702, 707 e 708;VILA DA SERRA;Nova Lima;MG;34006053;31;32975353;;adm@centraldosbeneficios.com.br;IGOR MATEUS MARQUES DE OLIVEIRA;ADMINISTRADOR;4;2014-01-08
351628;01127309000100;WM ADMINISTRAÇÃO DE PLANOS ODONTOLÓGICOS LTDA.;SHARING PLANOS ODONTOLÓGICOS;Odontologia de Grupo;RUA PADRE GATONE;20;SALA 11;CENTRO;Brusque;SC;88350350;47;30418070;;cpd@uniodontosc.com.br;MARCOS ADOLF PRINZ;ADMINISTRADOR;5;1999-01-06
421936;33331873000136;WRE BENEFÍCIOS EM SAÚDE  LTDA;;Administradora de Benefícios;RUA TEÓFILO OTONI;82;SALA 501;Centro;Rio de Janeiro;RJ;20090070;21;35469947;;ricardo.escorcio@wreconsulting.com.br;RICARDO ESCÓRCIO DE AZEVEDO;SOCIO ADMINISTRADOR;6;2020-03-12
423084;40860943000109;XIPP INTEGRADORA E ADMINISTRADORA DE BENEFICIOS LTDA;XIPP INTEGRADORA ;Administradora de Benefícios;R LEOPOLDO DE BULHOES;40;4ºANDAR;VILA CLEMENTINO;São Paulo;SP;04022020;;;;mariavalins@xipp.com.br;MARIA APARECIDA DA SILVA VALINS;DIRETORA ADMNISTRATIVA E FINANCEIRA;1;2022-04-28
423505;46024429000110;XP ADMINISTRADORA DE BENEFÍCIOS LTDA.;;Administradora de Benefícios;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK;1909;26º ANDAR (PARTE);VILA NOVA CONCEIÇÃO;São Paulo;SP;04543907;11;32653700;;controladoria@xpi.com.br;LUCA DE ROSSI STROTER;DIRETOR;;2022-12-26
424111;53011948000109;YELLOW ADMINISTRADORA DE BENEFÍCIOS LTDA;YELLOW;Administradora de Benefícios;Avenida Brg. Faria Lima;1572;SALA 1022/910 - Edifício Barão de Rothsc;Jardim Paulistano;São Paulo;SP;01451917;21;999894803;;relatoriosrepresentacoeslr@gmail.com;LUCA ROSAS DE ALMEIDA;DIRETOR ADMINISTRATIVO ;;2024-06-17
423092;43227118000160;YOU ODONTO LTDA.;YOU ODONTO ;Odontologia de Grupo;Rua da Paisagem;220.0;Sala 11S;Vila da Serra;Nova Lima;MG;34006059;31;983688989;;felipe.gomes@campellogomes.com.br;RODRIGO SILVA FELIPE;Administrador;6;2021-12-03
424315;58014237000101;ZEUX ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;RUA QUINZE DE NOVEMBRO;228;APT 304;CENTRO;Niterói;RJ;24020125;21;999434833;;leonardo@unimedicasaude.com;JUAN GUIMARÃES RIBEIRO;SOCIO ADMINISTRADOR;;2025-02-03
400882;02811372000123;ÁPICE ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA;ÁPICE-ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA.;Odontologia de Grupo;R. ELPIDIO GOMES;1262;;CENTRO;Sertãozinho;SP;14160620;16;39459143;39459143;apiceodonto@apiceodonto.com.br;VANDERLEI DE SOUZA JUNIOR;SÓCIO DIRETOR;6;1999-02-19
