REGISTRO_OPERADORA;CNPJ;Razao_Social;Nome_Fantasia;Modalidade;Logradouro;Numero;Complemento;Bairro;Cidade;UF;CEP;DDD;Telefone;Fax;Endereco_eletronico;Representante;Cargo_Representante;Regiao_de_Comercializacao;Data_Registro_ANS
364592;02127779000136;LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.;NEW SAÚDE LEADER;Medicina de Grupo;RUA BAHIA;108;TORRE A - SALA 212 - CONDOMÍNIO ATIBAIA ;RECREIO ESTORIL;Atibaia;SP;12944060;11;44132003;44132003;administracao@newsaudeleader.com;TATIANA LIGIA TREMANTI;ADMINISTRADORA;6;1999-02-04
422339;36503186000149;LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A;LEVE SAUDE;Medicina de Grupo;Avenida Visconde do Rio Branco ;511;Sala 501 - parte ;Centro;Niterói;RJ;24020004;21;39524800;;faleconosco@levesaude.com.br;ULISSES DA SILVA;REPRESENTANTE;4;2020-07-27
414492;04558034000157;LIFE EMPRESARIAL SAÚDE LTDA.;LIFE EMPRESARIAL SAÚDE;Medicina de Grupo;ALAMEDA DOS GUARAMOMIS;1176;TÉRREO, 1º, 2º E 3º ANDARES;PLANALTO PAULISTA;São Paulo;SP;04076012;11;35253600;32843267;lifeempresarial@lifeempresarial.com.br;EUNICE HARUE HIGUCHI;DIRETORA;4;2003-01-15
379280;00846662000187;LIV LINHAS INTELIGENTES DE ATENÇÃO À VIDA S/A;LIV SAÚDE;Medicina de Grupo;AVENIDA PAULISTA;1079;7º ANDAR;BELA VISTA;São Paulo;SP;01311200;;;;ans@livsaude.com.br;LEONARDO ROSÁRIO DE ALCÂNTARA;ADMINISTRADOR;5;1999-01-06
422479;39149389000177;LIVRI OPERADORA DE PLANO DE SAÚDE LTDA;LIVRI SAÚDE;Medicina de Grupo;Avenida Brigadeiro Luis Antônio;487;4 andar, Sala 41;Bela Vista ;São Paulo;SP;01132000;11;947204308;;livrisaude@gmail.com;SIMONE LUCIENNE REGIS LEMOS DE ANDRADE;Presidente ;5;2020-12-30
418374;11828089000103;LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;LUMINAR SAÚDE;Autogestão;SETOR DE HABITAÇÕES COLETIVAS GEMINADAS ;QUADRA 704/705;BLOCO C, LOJA 48;ASA NORTE;Brasília;DF;70730630;61;94028044;;negocios@luminarsaude.org.br;JORGE EDUARDO BRAGA NETO;PRESIDENTE;4;2012-01-12
419516;19691730000104;MAIS SAUDE S/A;;Medicina de Grupo;Escadaria Acyr Guimarães;25;;Centro;Vitória;ES;29015360;27;33204344;;bianca@eshoje.com.br;SAULO VON RONDON DE ALMEIDA;DIRETOR PRESIDENTE;5;2014-09-22
415065;00395266000180;MAIS SAÚDE PLANO DE SAÚDE LTDA;MAIS SAÚDE PLANO DE SAÚDE ;Medicina de Grupo;AVENIDA T-9;735;QD 87, LOTE 23, SALAS 1a4;SETOR BUENO;Goiânia;GO;74215025;62;31214600;;elias@maissaudeplano.com.br;ELIAS FRANCISCO DE OLIVEIRA;DIRETOR GERAL;6;2004-12-06
416495;50432863000106;MATÃO CLINICAS & AMHMA SAÚDE LTDA;HSAÚDE;Medicina de Grupo;AV. SALDANHA DA GAMA;447;;CENTRO;Matão;SP;15990120;16;33839333;;hsaude@hsaude.net.br;CRISTINA MARRA MIOTTO BOY;DIRETORA ADMINISTRATIVO E FINANCEIRO;5;2007-12-17
328537;00453863000114;MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.;MED-TOUR SAUDE;Medicina de Grupo;Rua Brás Cubas;83;;Vila Lanzara;Guarulhos;SP;07115030;11;49685126;;andre.casaro@medtoursaude.com.br;ROSA MARIA INBANHA POSSADA;SÓCIA;2;1998-12-29
419753;14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;GOLDMED;Medicina de Grupo;AVENIDA AFONSO PENA;867;SALAS 1401 A 1411;CENTRO;Belo Horizonte;MG;30130905;31;83186168;32440267;administrativo@medgoldsaude.com.br;YAMANI SIMIONI GONÇALVES DE OLIVEIRA;SÓCIA ADMINISTRADORA;4;2015-05-07
421367;28310835000167;MEDHEALTH PLANOS DE SAÚDE LTDA;MEDHEALTH;Medicina de Grupo;RUA EMILIANO PERNETA;297;SALA 211 - ANDAR 21 - COND. METROPOLITAN;CENTRO;Curitiba;PR;80010050;;;;diretoria@medhealth.com.br;RODRIGO MARCIAL LEDRA RIBEIRO;SÓCIO ADMINISTRADOR;4;2018-11-01
411868;03548273000163;MEDIC GLOBAL PLANOS DE SAÚDE LTDA.;MEDIC GLOBAL PLANOS DE SAÚDE.;Medicina de Grupo;RUA ALCEBIADES WOLHERS;02;;JARDIM SÃO CRISTOVÃO ;Extrema;MG;37640000;35;34353114;34353114;medicglobal@medicglobal.com.br;SEBASTIÃO ANTONIO CAMARGO ROSSI;ADMINISTRADOR;6;2000-08-04
333689;57746455000178;MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.;MEDISERVICE;Medicina de Grupo;Avenida Paulista;1.450;5º Andar, Torre Paulista, Parte;Bela Vista;São Paulo;SP;01310917;21;25031076;25031329;atendimento.ans@mediservice.com.br;FLÁVIO BITTER ;DIRETOR GERENTE;4;1998-12-22
406481;03273825000178;METLIFE PLANOS ODONTOLÓGICOS LTDA.;;Odontologia de Grupo;RUA FLÓRIDA;1595;14º ANDAR, PARTE;BROOKLIN NOVO ;São Paulo;SP;04565001;11;41228600;40818660;regulatorio@metlife.com;KARINA MONTANARO DESENZI;DIRETORA EXECUTIVA;4;1999-07-19
380661;44857357000166;METRUS INSTITUTO DE SEGURIDADE SOCIAL;METRUS INSTITUTO DE SEGURIDADE SOCIAL;Autogestão;ALAMEDA SANTOS;1827;17º ANDAR;CERQUEIRA CESAR;São Paulo;SP;01419002;11;33713410;32894188;jur@metrus.org.br;ALEXANDRA LEONELLO GRANADO;DIRETORA PRESIDENTE;4;1998-12-24
412015;03670297000190;MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA;MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA;Medicina de Grupo;RUA AUGUSTO DE VASCONCELLOS;544;LOJA 148;CAMPO GRANDE;Rio de Janeiro;RJ;23050340;21;34059452;34059475;ouvidoria@mhvida.com.br;MARCOS HEBER LIMA     ;SÓCIO ADMINISTRADOR;4;2000-08-25
418650;30460075000116;MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO;MÚTUA DOS MAGISTRADOS;Autogestão;RUA DOM MANUEL;29;1ª ANDAR;CENTRO;Rio de Janeiro;RJ;20010090;21;25325026;22201357;mutuadosmagistrados@mutuadosmagistrados.com.br;DENISE NICOLL SIMÕES;PRESIDENTE;3;2012-10-16
304441;01867792000169;NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;CLIN - PLANO ODONTO DIGITAL;Odontologia de Grupo;AV. JERÔNIMO PIRES;1234;;CENTRO;Belém do São Francisco;PE;56440000;81;33666800;;ans@clin.digital;JOAQUIM PEREIRA NEVES NETO;DIRETOR;5;1999-02-03
421146;28311619000136;NEXO - ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;PRAÇA SAMUEL SABATINI;226;BLOCO 01, SALAS 308/309;CENTRO;São Bernardo do Campo;SP;09750700;11;44383079;;contato@nexosaude.com.br;NINA LUIZA DA SILVA MARTINS MACCHERONIO;Sócia-administradora;6;2018-01-04
305928;02858169000102;NOSAMED ASSISTÊNCIA MÉDICA LTDA.;SAME;Medicina de Grupo;RUA BENJAMIN CONSTANT;577;;CENTRO;São José do Rio Pardo;SP;13720000;19;36827272;36827272;nosamed@nosamed.com.br;ADALBERTO CEZAR CORREIA;SÓCIO ADMINISTRADOR;5;1998-12-22
372609;02862447000103;NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.;NOSSA SAÚDE;Medicina de Grupo;RUA URSULA ERCOLE CUMIN;211;TERREO;SAMAMBAIA;Campo Magro;PR;83535000;41;32404700;32404700;nossasaude@nossasaude.com.br;DULCIMAR DE CONTO;ADMINISTRADOR;4;1998-12-17
348520;62550256000120;NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.;HAPVIDA MINAS GERAIS;Medicina de Grupo;HERACLITO GRAÇA;406;;CENTRO;Fortaleza;CE;60140060;;;;ans@hapvida.com.br;LUIZ CELSO DIAS LOPES;REPRESENTANTE LEGAL DA OPERADORA;4;1999-01-06
359017;44649812000138;NOTRE DAME INTERMÉDICA SAÚDE S.A.;HAPVIDA NOTREDAME SP/RJ;Medicina de Grupo;AVENIDA PAULISTA;867;;BELA VISTA;São Paulo;SP;01311100;11;31555360;;ans.ndi@hapvida.com.br;LUIZ CELSO DIAS LOPES;REPRESENTANTE LEGAL;4;1998-12-16
423661;50876139000171;NOVA SAÚDE OPERADORA INTEGRADA DE SAÚDE LTDA;;Medicina de Grupo;Avenida Flamboyants da Península;100;Bl 3 sala 1208;Barra da Tijuca;Rio de Janeiro;RJ;22776070;21;994967028;;anderson.marques@novasaudebr.com.br;ADEMILSON PINHEIRO SILVA;SOCIO ADMINISTRADOR;;2023-07-10
417840;02919940000104;NOVODENTE S/A;NOVODENTE;Odontologia de Grupo;AVENIDA CARLOS GOMES;222;CONJUNTO 901;BOA VISTA;Porto Alegre;RS;90480000;51;99776493;33032614;fernanda.cunha@novodente.com.br;TAMIRA BASTOS MENDES;DIRETORA;5;2011-01-24
422754;40246859000108;ODILE SERVIÇOS DE SAÚDE LTDA.;ODILE SAÚDE;Medicina de Grupo;AVENIDA YOJIRO TAKAOKA;4384;SALA 701;ALPHAVILLE;Santana de Parnaíba;SP;06541038;;;;odilegestao@gmail.com.br;EMILIO AUGUSTO PADILHA;REPRESENTANTE JUNTO A ANS;;2021-05-19
422088;34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;;Odontologia de Grupo;ALAMEDA SANTOS;1357;9º ANDAR;JARDIM PAULISTA;São Paulo;SP;01419001;;;;diretoria@odont.com.br;PABLO DAMIAO DA SILVA SANTOS;SÓCIO ADMINISTRADOR;1;2019-12-18
310981;40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;;Odontologia de Grupo;AV. TAMBORÉ;267;15º ANDAR, CJ 151-B PARTE, BL NORTE;TAMBORÉ;Barueri;SP;06460000;11;49492947;;juridico.regulatorio@cnpseguradora.com.br;FRANÇOIS DOMINIQUE PHILIPPE TRITZ;DIRETOR PRESIDENTE;1;1998-12-16
418994;17048922000171;ODONTO PRIME S/S LTDA;ODONTO PRIME;Odontologia de Grupo;AVENIDA EUSÉBIO DE QUEIROZ;2752;SALA 07 E 10;COITÉ;Eusébio;CE;61760000;85;33048585;;faturamento@planodontoprime.com.br;MIDIA CASTRO LOPES;SÓCIA ADMINISTRADORA;5;2013-08-01
419281;14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;ODONTO SEG;Odontologia de Grupo;AVENIDA DAS NAÇÕES UNIDAS;10989;2º ANDAR, CONJUNTO 22;ALTO DE PINHEIROS;São Paulo;SP;04578000;11;41301880;;ouvidoria@odontoseg.com;PAULO OTAVIO MONTALVÃO CAMISOTTI;DIRETOR PRESIDENTE;4;2014-02-17
414387;03187913000157;ODONTOART PLANOS ODONTOLÓGICOS LTDA;ODONTOART;Odontologia de Grupo;RUA DESEMBARGADOR LEITE ALBUQUERQUE;635;COBERTURA;ALDEOTA;Fortaleza;CE;60150150;85;31339191;;odontoart@odontoartonline.com.br;TADEU MAGELA DE OLIVEIRA;DIRETOR ADMINSITRATIVO;5;2002-10-01
389854;02751464000165;ODONTOGROUP SISTEMA DE SAÚDE LTDA.;ODONTOGROUP;Odontologia de Grupo;SAUS QUADRA 04 - BL. A;SALAS 1101/1112;ED. VICTORIA OFFICE TOWER;ASA SUL;Brasília;DF;70070938;61;30386011;08007043663;odontogroup@odontogroup.com.br;ANA REGINA MARTINS CERQUEIRA SALGADO;DIRETORA GERAL;3;1998-12-16
417831;10364053000145;ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;ODONTO LIVE;Odontologia de Grupo;RUA ABRÃO ANTONIO;453;;JARDIM PLANALTO;Birigui;SP;16203520;18;36430446;36414257;aranieri@odontolive.com;ANTONIO AUGUSTO POLIZEL RANIERI;SÓCIO - DIRETOR;1;2011-01-24
301949;58119199000151;ODONTOPREV S/A;ODONTOPREV;Odontologia de Grupo;ALAMEDA ARAGUAIA ;2104;ANDAR 21 CONJ 211 AO 214;ALPHAVILLE INDUSTRIAL;Barueri;SP;06455000;11;21686870;21812211;rcury@odontoprev.com.br;ROBERTO SEME CURY;REPRESENTANTE LEGAL;1;1998-12-18
416738;08708980000193;OESTE SAÚDE ASSISTÊNCIA A SAÚDE SUPLEMENTAR S.A;OESTE SAÚDE;Medicina de Grupo;AVENIDA ONZE DE MAIO;1521;;VILA LIBERDADE;Presidente Prudente;SP;19050050;18;39185105;;oestesaude@oestesaude.com.br;MARCELO DE TOLEDO CERQUEIRA;DIRETOR PRESIDENTE;6;2008-10-03
359661;44673382000190;OMINT SERVIÇOS DE SAÚDE S.A.;OMINT;Medicina de Grupo;RUA FRANZ SCHUBERT;33;;JD PAULISTANO;São Paulo;SP;01454020;11;21324000;38134949;relacionamento-ans@omint.com.br;ANDRE DO AMARAL COUTINHO;DIRETOR GERAL;4;1998-12-16
304212;92240605000178;ON MED ASSISTÊNCIA MÉDICA LTDA;ON MED;Medicina de Grupo;AV CEL FREDERICO LINK ;714;SALA 302;IDEAL;Novo Hamburgo;RS;93336002;;;;regulatorio@cscare.com.br;FABIANA DA SILVA CARDOSO;DIRETORA ADMNISTRATIVO;5;1999-01-25
419699;20918393000124;OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA;SANTA CASA SAÚDE;Medicina de Grupo;AVENIDA FERNANDO CORREA DA COSTA;920;;VILA GLORIA;Campo Grande;MS;79004310;;;;gerenciaadm@santacasasaudecg.com.br;BEATRIZ LEMES DA SILVA;ADMINISTRADOR;6;2015-03-05
318477;02888465000156;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;TOTAL MEDCARE;Medicina de Grupo;RUA ROCHA POMBO;54;;ACLIMAÇÃO;São Paulo;SP;01525010;;;;operadora.unicentral@totalmedcare.com.br;BRUNO GONÇALVES FRAUCHES;DIRETOR GERENTE GERAL;4;1998-12-21
354511;02774736000142;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;SILVESTRE SAÚDE;Medicina de Grupo;RUA  DEZENOVE DE FEVEREIRO ;140;3º ANDAR ;BOTAFOGO;Rio de Janeiro;RJ;22280030;21;30318001;;diretoria@silvestresaude.com.br;MOISÉS SANTIAGO DA SILVA NETO;DIRETOR ADMINISTRATIVO;4;1998-12-21
418226;13816250000146;OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA;OPLAN SAÚDE;Medicina de Grupo;RUA ARY PARREIRAS;201;;CENTRO ;Itaguaí;RJ;23816541;21;23919645;;debora.oliveira@oplan.com.br;VALESCA DALLIER GUALTER DE ALVARENGA ;REPRESENTANTE;6;2011-09-13
412996;03990914000135;ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA;ORALE;Odontologia de Grupo;AVENIDA ANITA GARIBALDI;1133;SALA 1204;ONDINA;Salvador;BA;40170136;;;;adm@orale.com.br;MARCOS BARRETO REGIS;SÓCIO ADMINISTRADOR;5;2001-01-16
315265;82353079000107;PARANA ASSISTENCIA MEDICA LTDA;PAM;Medicina de Grupo;AVENIDA CARLOS CORREA BORGES;1130;SALA 03, TÉRREO E 1 ANDAR;JARDIM GUAPORÉ;Maringá;PR;87060215;44;32181530;32181532;juridico@drpam.com.br;ALEXANDRE DA SILVA LIMA;DIRETOR GERAL;5;1998-12-22
331988;39419809000198;PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE;PASA;Autogestão;AV. PRESIDENTE VARGAS;3131;6º ANDAR, SALAS 605 e 606;CIDADE NOVA;Rio de Janeiro;RJ;20210030;21;21395702;22405625;juridico@planopasa.com.br;BRUNO CAMARA MEIRA;DIR. ADMINISTRAÇAO E FINANÇAS;4;1998-12-22
422584;38272479000198;PB ASSISTENCIA MEDICA EU LTDA;PLANO BRASIL SAUDE;Medicina de Grupo;RUA GARIBALDI;S/N;LOTE 2A LOJA 007;ALPHAVILLE ABRANTES;Camaçari;BA;42821872;71;84312648;;michelle.pacheco@planobrasilsaude.com.br;PAULO BRITO BITTENCOURT;CEO;;2021-01-13
422355;36186642000174;PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA;PRODENTAL BRASIL ASSISTENCIA ODONTOLOGICA;Odontologia de Grupo;RUA DOS TIMBIRAS;2213;SALAS 1.101 e 1.102;BAIRROS DE LOURDES;Belo Horizonte;MG;30140069;;;;manoel.ladeira@prodentalbrasil.com.br;MANOEL ANTONIO RODRIGUES LADEIRA,;SÓCIO ADMINISTRADOR;6;2020-08-04
421707;31097886000167;PERSONAL CARE OPERADORA DE SAÚDE SA;NORDEN PLANO DE SAÚDE;Medicina de Grupo;RUA CONDE DO PINHAL;739;-;CENTRO;Ibaté;SP;14815000;16;33632200;;contato@meunorden.com;ANTONIO MONTEIRO PINOTTI AFFONSO;SÓCIO ADMINISTRADOR;5;2019-07-16
310239;17146846000137;PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA;PESSOAL SAÚDE;Medicina de Grupo;RUA JOSÉ VERSOLATO;101;Bloco A - SL 42;CENTRO;São Bernardo do Campo;SP;09750730;;;;elisangela@pessoalsaude.com.br;JOÃO VANDIR VALIM JUNIOR;SÓCIO;5;1998-12-31
419486;17897995000138;PLADISA PLANOS DE SAÚDE SA;PLADISA;Medicina de Grupo;RUA CORONEL FAGUNDES;100;SALA 02 - EDIFÍCIO DR. ARY DALASEN;CENTRO;Videira;SC;89560156;49;35660811;;pladisa@pladisa.com.br;JOACIR FERREIRA;DIRETOR ADMNISTRATIVO;4;2014-09-02
343463;15594468000129;PLAMED PLANO DE ASSISTENCIA MEDICA LTDA;PLAMED PLANO DE ASSISTENCIA MEDICA LTDA;Medicina de Grupo;RUA PROFESSOR OSMAN SANTOS OLIVEIRA ;106;;CENTRO ;Nossa Senhora das Dores;SE;49600000;79;40093100;40093121;plamed@plamed.com.br;MAÍSA CRUZ MITIDIERI;REPRESENTANTE LEGAL;5;1998-12-30
413551;04299994000140;PLAMEDH - PLANO DE ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA;PLAMEDH;Medicina de Grupo;RUA QUINTINO BOCAIUVA;232;;CENTRO;São João del Rei;MG;36307302;32;33715795;;gerencia@plamedh.com.br;JOÃO DE FIGUEIREDO PEREIRA CURADO;ADMINISTRADOR;6;2001-04-19
324299;68682715000105;PLAMER PLANO MEDICO RESENDE LTDA;PLAMER - PLANO MEDICO RESENDE;Medicina de Grupo;Rua Luiz Ferreira Pinto;42;;Campo do Manejo;Resende;RJ;27520330;24;33839200;33839211;ouvidoria@plamer.com.br;NICOLAU MOISÉS JUNIOR;SÓCIO ADMINISTRADOR;5;1998-12-17
419974;19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;PLAMESC SAÚDE;Medicina de Grupo;RUA SÃO SEBASTIÃO;32;;CENTRO;Barra Mansa;RJ;27345480;24;33233775;;plamesc@plamesc.com.br;ADRIANO FONSECA LEITE;SÓCIO-ADMINISTRADOR;6;2015-11-18
363391;02513939000185;PLANO ASSISTENCIAL SÃO LUCAS LTDA;SÃO LUCAS SAÚDE;Medicina de Grupo;RUA DOM PEDRO II;780;3º ANDAR - SALAS 301 A 304;CENTRO;Governador Valadares;MG;35010090;33;32797600;32797600;juniorsaolucassaude@uol.com.br;JOSE FERREIRA JUNIOR;DIRETOR ADMINISTRATIVO;5;1999-01-04
382281;22027346000116;PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA;PLAM;Medicina de Grupo;RUA ROOSEVELT DE OLIVEIRA;251;;APARECIDA;Uberlândia;MG;38400610;34;32318012;32318012;uniaocon@triang.com.br;NEUBER MARTINS FONSECA;DIRETOR ADMINISTRATIVO;6;1999-01-04
417106;10767219000174;PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME;ODONTO S.A;Odontologia de Grupo;AVENIDA PROFESSOR MAGALHÃES NETO;1550;SALAS 1501 A 1504 - ED. PREMIER TOWER EM;PITUBA;Salvador;BA;41810012;71;32403176;;diretoria@odontosa.com.br;RODRIGO ALVES VASCONCELOS DE ALMEIDA;SÓCIO ADMINISTRADOR;5;2009-10-29
411582;03638220000133;PLANO DE SAUDE ASES LTDA.;ASES;Medicina de Grupo;RUA CONSELHEIRO OTAVIANO;130;;CENTRO;Campos dos Goytacazes;RJ;28010140;22;27262000;27330866;planoases@ases.com.br;RENATO GOMES DE SOUZA VALE;DIRETOR FINANCEIRO;5;2000-06-27
360244;02864364000145;PLANO DE SAÚDE ANA COSTA LTDA.;PLANO DE SAÚDE ANA COSTA LTDA.;Medicina de Grupo;AV ANA COSTA;468;;GONZAGA;Santos;SP;11060002;13;32851200;32851200;anacostasaude@anacostasaude.com.br;ALEXANDRE GINO CAMARGO ZORNIG;REPRESENTANTE LEGAL;5;1998-12-16
420166;24645912000189;PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA;SANTA CASA SAÚDE;Medicina de Grupo;RUA ALPHEU GRIMELLO;464;EDIFÍCIO SAN DOMENICO;TABOÃO;Bragança Paulista;SP;12916010;11;44818015;;rosana.lima@scsbp.com.br;JOÃO JOSÉ MARQUES;PRESIDENTE;5;2016-07-06
411256;03011072000122;PLANO HOSPITAL SAMARITANO LTDA;PHS SAMARITANO SAÚDE;Medicina de Grupo;AV SAO JOSE DOS CAMPOS ;256;ANDAR PISO SUPERIOR ;JARDIM NOVA EUROPA;Campinas;SP;13040145;19;32322150;;phs@samaritosaude.com.br;RICARDO DE CAPRIO;SÓCIO ADMINISTRADOR;5;2000-05-12
415936;05983170000157;PLANO ODONTOLÓGICO DENTALVIDAS LTDA.;DENTALVIDAS;Odontologia de Grupo;RUA MAGID ANTONIO CALIL;176;;JARDIM BOTÂNICO;Ribeirão Preto;SP;14021644;16;81643959;;atendimento@dentalvidas.com.br;MARIA BEATRIZ BRISOTTI KATER;REPRESENTANTE;4;2007-03-08
423408;29117294000118;PLANO SIGMA SAÚDE LTDA;;Medicina de Grupo;RUA FLORIANO PEIXOTO;1009;;VILA MENDONÇA;Araçatuba;SP;16015000;18;31176391;;reginaldo.sigmasaude@gmail.com;EVALDO DE ARAÚJO SANCHEZ;SÓCIO PROPRIETÁRIO;6;2022-12-12
415987;04430627000133;PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA;ORAL SANTA HELENA;Odontologia de Grupo;RUA CAMPOS;130;;SÃO JOSE;Aracaju;SE;49015220;;;32116668;financeiro@oralsantahelena.com.br;JOSAN PEREIRA TENORIO;SÓCIO-ADMINISTRATIVO;6;2007-04-13
348830;00338763000147;PLENA SAÚDE S.A.;PLENA SAÚDE;Medicina de Grupo;AV. RAIMUNDO PEREIRA DE MAGALHAES;12575;SALA 03;PARADA DE TAIPAS;São Paulo;SP;02989095;11;39445439;;regulatorio@plenasaude.com.br;JOSE LUIZ RANIERI;DIRETOR PRESIDENTE;4;1998-12-30
423441;47432143000136;PLENUM ASSISTENCIA MEDICA  LTDA;PLENUM SAUDE ;Medicina de Grupo;QS 1 RUA 210 TORRE 03 - LOTE 34/36;S/N;SALA 312;AGUAS CLARAS ;Brasília;DF;71950770;;;;DIRETORIA@PLENUMSAUDE.COM;LUCIO ANTUNES ALVES ;SOCIO - ADMINISTRADOR;;2023-01-18
351270;02896924000143;POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA;POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA;Medicina de Grupo;RUA PARANÁ;700;;CENTRO;Pato Branco;PR;85501074;46;32242210;;polisaude@polisaudepb.com.br;JULIANE BLEICH;REPRESENTANTE JUNTO À ANS;5;1998-12-24
415693;04202013000102;POLICLIN SAÚDE S/A.;;Medicina de Grupo;AV NOVE DE JULHO ;355;;JARDIM APOLO;São José dos Campos;SP;12243000;12;37972833;37972833;contato.ans@policlinsaude.com.br;SILVIA REGINA ETTORI ALVES DE BRITTO;DIRETOR;5;2006-08-02
316903;93507895000136;POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA;POLIMÉDICA SAÚDE;Medicina de Grupo;RUA GENERAL NETO;353;;FLORESTA;Porto Alegre;RS;90560020;51;32213428;32213666;polimedica@polimedica.com.br;SANDRA RENATA MARCONATO WOLF;ADMINISTRADORA;4;1998-12-28
415081;06145428000109;PORTO DIAS SAUDE LTDA.;PORTO DIAS SAUDE;Medicina de Grupo;TRAVESSA MAURITI;3050;SALA 1;MARCO;Belém;PA;66093020;;;30843038;adrianadias@hpd.com.br;ANTONIO CARLOS CORREA DIAS;REPRESENTANTE;6;2005-02-03
000582;04540010000170;PORTO SEGURO - SEGURO SAÚDE S/A;PORTO SEGURO SAÚDE;Seguradora Especializada em Saúde;Alameda Barão de Piracicaba;740;Torre B, 8º andar, Lado B;CAMPOS ELISEOS;São Paulo;SP;01216012;11;33665199;33668823;regulacao.saude@portoseguro.com.br;LUIZ VICENTE GUARANHA LAPENTA;DIRETOR DE PRECIFICAÇÃO;4;2001-07-31
417491;11565995000154;PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA;;Medicina de Grupo;RUA GUAIANASES;1238;MEZANINO/PARTE;CAMPOS ELISEOS;São Paulo;SP;01204001;11;33661722;33668823;regulacao.saude@portoseguro.com.br;LUIZ VICENTE GUARANHA LAPENTA;DIRETOR DE PRECIFICAÇÃO;4;2010-08-13
419133;18275071000162;POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS;POSTAL SAÚDE;Autogestão;SHS;QUADRA 2 ;BLOCO B,  nº 2 - Ed. TELEX - 1º e 2º and;ASA SUL;Brasília;DF;70312970;61;34256777;;ans@postalsaude.com.br;ELI PINTO DE MELO JÚNIOR;DIRETOR PRESIDENTE;1;2013-09-25
422959;41929347000109;PRESERVE SAUDE ASSISTENCIA MEDICA LTDA;PRESERVE;Medicina de Grupo;PC GIL MOREIRA;1.0;EDIF GIL MOREIRA SALA 4;RECREIO;Vitória da Conquista;BA;45020360;;;;diretoria@preservesaude.com.br;ANUCHE DE BRITO LIRA;REPRESENTANTE LEGAL;;2021-08-24
413267;04234059000103;PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA.;;Medicina de Grupo;AVENIDA BRIGADEIRO LUIZ ANTONIO;3521;14º ANDAR;JARDIM PAULISTA;São Paulo;SP;01401001;01;131479192;131479191;ps.ans@preventsenior.com.br;EDUARDO FAGUNDES PARRILLO;ADMINISTRADOR;4;2001-03-07
302147;00461479000163;PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA;PREVENT SENIOR;Medicina de Grupo;AVENIDA BRIGADEIRO LUIZ ANTÔNIO;3521;15º ANDAR;JARDIM PAULISTA;São Paulo;SP;01401001;11;50700770;33721579;ps.ans@preventsenior.com.br;FERNANDO FAGUNDES PARRILLO;ADMINISTRADOR;4;1998-12-22
