CNPJ;RAZAOSOCIAL;TRIMESTRE;ANO;REGISTRO ANS;MODALIDADEE;UF;VALOR DESPESA
14927215000167;ZURICH SANTANDER BRASIL ODONTO LTDA.;1;2025;419354;Odontologia de Grupo;SP;265778.45
14927215000167;ZURICH SANTANDER BRASIL ODONTO LTDA.;2;2025;419354;Odontologia de Grupo;SP;267253.68
14927215000167;ZURICH SANTANDER BRASIL ODONTO LTDA.;3;2025;419354;Odontologia de Grupo;SP;267253.68
14946109000120;ASSOCIAÇÃO SÃO FRANCISCO VIDA;1;2025;419141;Medicina de Grupo;SP;31917543.65
14946109000120;ASSOCIAÇÃO SÃO FRANCISCO VIDA;2;2025;419141;Medicina de Grupo;SP;71267485.17999999
14946109000120;ASSOCIAÇÃO SÃO FRANCISCO VIDA;3;2025;419141;Medicina de Grupo;SP;109519179.72
15011651000154;BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A;1;2025;421715;Medicina de Grupo;SP;1429244379.59
15011651000154;BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A;2;2025;421715;Medicina de Grupo;SP;2905758390.11
15011651000154;BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A;3;2025;421715;Medicina de Grupo;SP;4608307926.85
15022430000181;ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO;1;2025;418731;Medicina de Grupo;SP;17734440.41
15022430000181;ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO;2;2025;418731;Medicina de Grupo;SP;38123214.42
15022430000181;ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO;3;2025;418731;Medicina de Grupo;SP;59564585.440000005
15131148000132;AMHA SAUDE S/A;1;2025;418587;Medicina de Grupo;SP;17784055.42
15131148000132;AMHA SAUDE S/A;2;2025;418587;Medicina de Grupo;SP;34324711.38
15131148000132;AMHA SAUDE S/A;3;2025;418587;Medicina de Grupo;SP;52536081.96
15214919000155;PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A.;1;2025;326861;Medicina de Grupo;BA;76567540.17
15214919000155;PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A.;2;2025;326861;Medicina de Grupo;BA;152674721.98
15214919000155;PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A.;3;2025;326861;Medicina de Grupo;BA;227419624.93
15215452000168;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB;1;2025;315583;Autogestão;BA;11410740.049999999
15215452000168;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB;2;2025;315583;Autogestão;BA;22674721.47
15215452000168;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB;3;2025;315583;Autogestão;BA;35536779.87
15308521000188;UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA;1;2025;368555;Cooperativa odontológica;PA;1957195.2799999998
15308521000188;UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA;2;2025;368555;Cooperativa odontológica;PA;3828240.74
15308521000188;UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA;3;2025;368555;Cooperativa odontológica;PA;5781716.01
15323270000100;ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA;1;2025;419150;Medicina de Grupo;SP;14399546.91
15323270000100;ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA;2;2025;419150;Medicina de Grupo;SP;30637913.85
15323270000100;ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA;3;2025;419150;Medicina de Grupo;SP;51555853.34
15395999000192;UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA;1;2025;333662;Cooperativa Médica;MS;39650657.87
15395999000192;UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA;2;2025;333662;Cooperativa Médica;MS;86833086.41
15395999000192;UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA;3;2025;333662;Cooperativa Médica;MS;153500844.36
15594468000129;PLAMED PLANO DE ASSISTENCIA MEDICA LTDA;1;2025;343463;Medicina de Grupo;SE;19429267.27
15594468000129;PLAMED PLANO DE ASSISTENCIA MEDICA LTDA;2;2025;343463;Medicina de Grupo;SE;39379213.769999996
15594468000129;PLAMED PLANO DE ASSISTENCIA MEDICA LTDA;3;2025;343463;Medicina de Grupo;SE;62363206.25
15713057000105;ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL;1;2025;420000;Medicina de Grupo;BA;17537012.21
15713057000105;ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL;2;2025;420000;Medicina de Grupo;BA;34689318.79
15713057000105;ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL;3;2025;420000;Medicina de Grupo;BA;53073578.47
16415598000110;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA;1;2025;350371;Cooperativa Médica;BA;35503495.13
16415598000110;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;350371;Cooperativa Médica;BA;69640156.25
16415598000110;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA;3;2025;350371;Cooperativa Médica;BA;104474947.60000001
16513178000176;UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO;1;2025;343889;Cooperativa Médica;MG;854954230.2
16513178000176;UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO;2;2025;343889;Cooperativa Médica;MG;1756424038.38
16513178000176;UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO;3;2025;343889;Cooperativa Médica;MG;2708349942.88
16608812000154;SOCIEDADE BENEFICENTE DEZOITO DE JULHO;1;2025;413721;Medicina de Grupo;MG;7352396.399999999
16608812000154;SOCIEDADE BENEFICENTE DEZOITO DE JULHO;2;2025;413721;Medicina de Grupo;MG;15171479.879999999
16608812000154;SOCIEDADE BENEFICENTE DEZOITO DE JULHO;3;2025;413721;Medicina de Grupo;MG;23721781.340000004
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;1;2025;418803;Medicina de Grupo;SP;23766639.51
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;2;2025;418803;Medicina de Grupo;SP;51195503.36
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;3;2025;418803;Medicina de Grupo;SP;78791201.91
16921561000163;UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.;1;2025;304051;Cooperativa Médica;MG;20926752.55
16921561000163;UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.;2;2025;304051;Cooperativa Médica;MG;41835417.97
16921561000163;UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.;3;2025;304051;Cooperativa Médica;MG;62339020.18
16926969000128;AMAZÔNIA PLANOS DE SAÚDE LTDA;1;2025;419052;Medicina de Grupo;PA;14766359.190000001
16926969000128;AMAZÔNIA PLANOS DE SAÚDE LTDA;2;2025;419052;Medicina de Grupo;PA;29064747.96
16926969000128;AMAZÔNIA PLANOS DE SAÚDE LTDA;3;2025;419052;Medicina de Grupo;PA;46776460.37
16991945000152;UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO;1;2025;359289;Cooperativa Médica;MG;25892058.47
16991945000152;UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO;2;2025;359289;Cooperativa Médica;MG;60286738.0
17048922000171;ODONTO PRIME S/S LTDA;1;2025;418994;Odontologia de Grupo;CE;152781.96
17048922000171;ODONTO PRIME S/S LTDA;2;2025;418994;Odontologia de Grupo;CE;306660.48
17048922000171;ODONTO PRIME S/S LTDA;3;2025;418994;Odontologia de Grupo;CE;478543.31
17143876000190;AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA;1;2025;304531;Medicina de Grupo;MG;2491609.04
17143876000190;AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA;2;2025;304531;Medicina de Grupo;MG;4857631.78
17143876000190;AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA;3;2025;304531;Medicina de Grupo;MG;7349800.63
17146846000137;PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA;1;2025;310239;Medicina de Grupo;SP;5924910.45
17146846000137;PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA;2;2025;310239;Medicina de Grupo;SP;12020042.83
17146846000137;PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA;3;2025;310239;Medicina de Grupo;SP;18557173.0
17333055000116;UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA;1;2025;370568;Cooperativa odontológica;MG;1403909.68
17333055000116;UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA;2;2025;370568;Cooperativa odontológica;MG;654641.37
17333055000116;UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA;3;2025;370568;Cooperativa odontológica;MG;1099962.63
17505793000101;ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL;1;2025;314668;Autogestão;MG;60038620.17
17505793000101;ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL;2;2025;314668;Autogestão;MG;127041991.36999999
17505793000101;ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL;3;2025;314668;Autogestão;MG;193714540.06
17689407000170;UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA;1;2025;306886;Cooperativa Médica;MG;132585464.11
17689407000170;UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA;2;2025;306886;Cooperativa Médica;MG;273417395.21999997
17689407000170;UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA;3;2025;306886;Cooperativa Médica;MG;421760555.3
17774738000109;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;1;2025;354066;Cooperativa Médica;MG;87189844.73
17774738000109;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;2;2025;354066;Cooperativa Médica;MG;176734556.83
17774738000109;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;3;2025;354066;Cooperativa Médica;MG;272038112.41
17790718000121;UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA;1;2025;384577;Cooperativa Médica;MG;132904350.2
17790718000121;UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA;2;2025;384577;Cooperativa Médica;MG;289215939.0
17790718000121;UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA;3;2025;384577;Cooperativa Médica;MG;456861543.00000006
17845504000105;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;1;2025;344729;Cooperativa Médica;MG;38634617.21
17845504000105;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;2;2025;344729;Cooperativa Médica;MG;77131414.22999999
17845504000105;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;3;2025;344729;Cooperativa Médica;MG;116475374.45
17897995000138;PLADISA PLANOS DE SAÚDE SA;1;2025;419486;Medicina de Grupo;SC;20327518.17
17897995000138;PLADISA PLANOS DE SAÚDE SA;2;2025;419486;Medicina de Grupo;SC;40007878.03
17897995000138;PLADISA PLANOS DE SAÚDE SA;3;2025;419486;Medicina de Grupo;SC;61868393.720000006
18275071000162;POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS;1;2025;419133;Autogestão;DF;547758713.84
18275071000162;POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS;2;2025;419133;Autogestão;DF;1147426796.27
18275071000162;POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS;3;2025;419133;Autogestão;DF;1726233902.9799998
18321477000134;ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS;1;2025;419249;Medicina de Grupo;SP;132816049.96000001
18321477000134;ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS;2;2025;419249;Medicina de Grupo;SP;269503665.41
18321477000134;ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS;3;2025;419249;Medicina de Grupo;SP;421660076.49
18987107000130;CEAM BRASIL - PLANOS DE SAÚDE LTDA;3;2025;311472;Medicina de Grupo;MG;10193863.57
19031941000110;SMART CARE SISTEMAS MÉDICOS E ODONTOLÓGICOS LTDA.;1;2025;420051;Odontologia de Grupo;SP;286461.05
19031941000110;SMART CARE SISTEMAS MÉDICOS E ODONTOLÓGICOS LTDA.;2;2025;420051;Odontologia de Grupo;SP;286461.05
19304091000187;SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.;1;2025;419524;Odontologia de Grupo;SP;6673.7
19304091000187;SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.;2;2025;419524;Odontologia de Grupo;SP;9978.1
19304091000187;SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.;3;2025;419524;Odontologia de Grupo;SP;13517.2
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;1;2025;419974;Medicina de Grupo;RJ;2654031.54
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2;2025;419974;Medicina de Grupo;RJ;4783044.29
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;3;2025;419974;Medicina de Grupo;RJ;7540043.67
19691730000104;MAIS SAUDE S/A;1;2025;419516;Medicina de Grupo;ES;8957196.74
19691730000104;MAIS SAUDE S/A;3;2025;419516;Medicina de Grupo;ES;27018347.23
19878404000100;FUNDAÇÃO SÃO FRANCISCO XAVIER;1;2025;339954;Filantropia;MG;219301124.76
19878404000100;FUNDAÇÃO SÃO FRANCISCO XAVIER;2;2025;339954;Filantropia;MG;448343930.83
19878404000100;FUNDAÇÃO SÃO FRANCISCO XAVIER;3;2025;339954;Filantropia;MG;707872820.19
19962272000109;BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.;1;2025;419419;Odontologia de Grupo;SP;10104708.91
19962272000109;BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.;2;2025;419419;Odontologia de Grupo;SP;20981001.68
19962272000109;BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.;3;2025;419419;Odontologia de Grupo;SP;32478009.38
19969500000164;DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL;1;2025;357669;Autogestão;MG;5557728.97
19969500000164;DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL;2;2025;357669;Autogestão;MG;11525988.36
19969500000164;DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL;3;2025;357669;Autogestão;MG;17412261.880000003
20119509000165;FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL;1;2025;378216;Autogestão;MG;2409005.87
20119509000165;FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL;2;2025;378216;Autogestão;MG;4179872.61
20119509000165;FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL;3;2025;378216;Autogestão;MG;6044131.76
20160828000114;ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ;1;2025;419591;Autogestão;PA;1731694.46
20160828000114;ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ;2;2025;419591;Autogestão;PA;2918105.25
20160828000114;ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ;3;2025;419591;Autogestão;PA;4903025.45
20168589000149;PRONTOMED PLANOS DE SAÚDE LTDA;1;2025;301728;Medicina de Grupo;MG;18310087.35
20168589000149;PRONTOMED PLANOS DE SAÚDE LTDA;2;2025;301728;Medicina de Grupo;MG;38347657.300000004
20168589000149;PRONTOMED PLANOS DE SAÚDE LTDA;3;2025;301728;Medicina de Grupo;MG;60049223.53
20320487000105;AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL;1;2025;368920;Autogestão;MG;24225718.549999997
20320487000105;AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL;2;2025;368920;Autogestão;MG;49862997.33
20320487000105;AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL;3;2025;368920;Autogestão;MG;79713597.17999999
20909271000171;UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO ;1;2025;354325;Cooperativa Médica;MG;11467446.6
20909271000171;UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO ;2;2025;354325;Cooperativa Médica;MG;20971663.3
20909271000171;UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO ;3;2025;354325;Cooperativa Médica;MG;33658224.53
20918393000124;OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA;1;2025;419699;Medicina de Grupo;MS;11430247.37
20918393000124;OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA;2;2025;419699;Medicina de Grupo;MS;24178185.67
20918393000124;OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA;3;2025;419699;Medicina de Grupo;MS;36878778.839999996
20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;1;2025;325465;Medicina de Grupo;MG;5159039.27
20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;2;2025;325465;Medicina de Grupo;MG;9971673.459999999
20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;3;2025;325465;Medicina de Grupo;MG;15798048.08
20961779000119;ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS;1;2025;419958;Medicina de Grupo;SP;7996629.5200000005
20961779000119;ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS;2;2025;419958;Medicina de Grupo;SP;16988327.369999997
20961779000119;ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS;3;2025;419958;Medicina de Grupo;SP;26034191.93
21205801000163;CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE;1;2025;419851;Autogestão;SC;3275601.67
21205801000163;CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE;2;2025;419851;Autogestão;SC;7124792.8
21205801000163;CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE;3;2025;419851;Autogestão;SC;11080021.799999999
21490586000190;COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE;1;2025;337188;Cooperativa Médica;MG;32706073.919999998
21490586000190;COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE;2;2025;337188;Cooperativa Médica;MG;69997775.02
21490586000190;COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE;3;2025;337188;Cooperativa Médica;MG;106367298.22
21575709000195;SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA;1;2025;342807;Filantropia;MG;43083056.79
21575709000195;SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA;2;2025;342807;Filantropia;MG;90327028.02000001
21575709000195;SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA;3;2025;342807;Filantropia;MG;143882796.25
21839519000138;UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA;1;2025;345709;Cooperativa Médica;MG;32753167.18
21839519000138;UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA;2;2025;345709;Cooperativa Médica;MG;67878816.89999999
21839519000138;UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA;3;2025;345709;Cooperativa Médica;MG;107718699.99
22027346000116;PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA;1;2025;382281;Medicina de Grupo;MG;858634.3400000001
22027346000116;PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA;2;2025;382281;Medicina de Grupo;MG;2148534.9299999997
22027346000116;PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA;3;2025;382281;Medicina de Grupo;MG;3831034.1500000004
22263081000155;HOSPITAL CESAR LEITE;1;2025;314706;Filantropia;MG;2792753.14
22263081000155;HOSPITAL CESAR LEITE;2;2025;314706;Filantropia;MG;5941685.44
22263081000155;HOSPITAL CESAR LEITE;3;2025;314706;Filantropia;MG;9698972.25
22666341000133;PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A;1;2025;305626;Medicina de Grupo;MG;6400336.87
22666341000133;PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A;2;2025;305626;Medicina de Grupo;MG;13513201.280000001
22666341000133;PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A;3;2025;305626;Medicina de Grupo;MG;21963184.52
22709109000135;BENEFICENCIA SOCIAL BOM SAMARITANO;1;2025;421189;Filantropia;MG;824855.91
22709109000135;BENEFICENCIA SOCIAL BOM SAMARITANO;2;2025;421189;Filantropia;MG;2090885.0899999999
22709109000135;BENEFICENCIA SOCIAL BOM SAMARITANO;3;2025;421189;Filantropia;MG;3339976.2800000003
22720791000167;UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.;1;2025;304395;Cooperativa Médica;MG;18859207.51
22720791000167;UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.;2;2025;304395;Cooperativa Médica;MG;41204737.72
22720791000167;UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.;3;2025;304395;Cooperativa Médica;MG;63745479.01
23031479000129;UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.;1;2025;311391;Cooperativa odontológica;AM;2595433.47
23031479000129;UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.;2;2025;311391;Cooperativa odontológica;AM;5401981.85
23031479000129;UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.;3;2025;311391;Cooperativa odontológica;AM;7964708.55
23053901000147;SANTA CASA DE SAÚDE - SCS;1;2025;420085;Medicina de Grupo;ES;3934055.67
23053901000147;SANTA CASA DE SAÚDE - SCS;2;2025;420085;Medicina de Grupo;ES;9370367.05
23053901000147;SANTA CASA DE SAÚDE - SCS;3;2025;420085;Medicina de Grupo;ES;15175077.35
23278898000160;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS;1;2025;333875;Filantropia;MG;14148428.739999998
23278898000160;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS;2;2025;333875;Filantropia;MG;28729356.83
23278898000160;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS;3;2025;333875;Filantropia;MG;44420283.94
23557177000199;ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO;1;2025;420123;Medicina de Grupo;SP;2199732.15
23557177000199;ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO;2;2025;420123;Medicina de Grupo;SP;4085011.94
23557177000199;ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO;3;2025;420123;Medicina de Grupo;SP;6379135.82
23725062000166;UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;1;2025;335258;Cooperativa odontológica;CE;1336058.6300000001
23725062000166;UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;2;2025;335258;Cooperativa odontológica;CE;2688585.59
23725062000166;UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;3;2025;335258;Cooperativa odontológica;CE;4159474.01
23802218000165;UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO;1;2025;322831;Cooperativa Médica;MG;4830776.09
23802218000165;UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO;2;2025;322831;Cooperativa Médica;MG;12114559.33
23802218000165;UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO;3;2025;322831;Cooperativa Médica;MG;23501315.779999997
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;1;2025;420158;Medicina de Grupo;SP;24609286.51
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2;2025;420158;Medicina de Grupo;SP;59136884.46
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;3;2025;420158;Medicina de Grupo;SP;96001961.65
24243925000121;UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA;1;2025;321125;Cooperativa odontológica;AL;4820068.42
24243925000121;UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA;2;2025;321125;Cooperativa odontológica;AL;9802954.36
24243925000121;UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA;3;2025;321125;Cooperativa odontológica;AL;15298336.86
24294787000100;UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO;1;2025;343153;Cooperativa Médica;PB;1509347.1099999999
24294787000100;UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO;2;2025;343153;Cooperativa Médica;PB;3056968.98
24294787000100;UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO;3;2025;343153;Cooperativa Médica;PB;4337662.91
24449225000198;UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO;1;2025;340952;Cooperativa Médica;PE;76998416.54
24449225000198;UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO;2;2025;340952;Cooperativa Médica;PE;159032480.37
24449225000198;UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO;3;2025;340952;Cooperativa Médica;PE;244452578.92
24645912000189;PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA;1;2025;420166;Medicina de Grupo;SP;44901401.74
24645912000189;PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA;2;2025;420166;Medicina de Grupo;SP;91890764.67
24645912000189;PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA;3;2025;420166;Medicina de Grupo;SP;137343535.21
24676884000167;UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA;1;2025;359777;Cooperativa Médica;MT;61206821.49
